"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"578",130231.380442311,325320.756013223,316787.411448838,19.2124779183079,21.5219712776253,19.9600577412236
"579",110379.906175727,311659.445827015,277457.492189457,20.9243215472383,22.5427452613231,21.7219073351631
"580",118376.960863486,305140.732755536,269555.385062877,20.9483934464138,22.5383670867564,21.8970192748471
"581",106497.498926598,286160.736688769,242485.836490023,22.20083617649,23.4804954864474,23.0446953780089
"582",93048.4884605834,216911.876667184,201674.911519756,23.1120519650073,24.4277612892789,23.7109283197445
"583",111053.345084312,264505.639087056,241148.26408154,21.6230137247118,23.3853086142978,22.3974549135276
"584",110336.334420667,283599.309809281,264034.855763738,21.3128966909021,22.9822624479805,22.0623245516492
"585",116592.981252908,273402.75197136,271883.487359173,21.3574983247402,22.8958731236341,21.8258460962512
"586",126711.941738652,298323.442864454,294727.431622854,20.9033980678131,22.8541540377659,21.5834546922753
"587",114994.59200879,278496.944871284,251545.176236776,21.2305910941128,22.8341534416529,22.0549401368656
"588",125130.758115217,314960.080036641,294017.038022693,21.3297824504309,23.0295103757719,21.9201262463131
"589",123399.467871206,320934.977321132,288031.561218132,20.4227044962211,22.200988383153,21.1659155746351
"590",105980.087130606,264234.575775055,240388.011300896,21.6982727695543,23.2402780223757,22.486894006959
"591",125342.030354074,286562.358793621,270571.25665951,20.2745986159342,22.4208194275172,20.9529764035362
"592",120404.63935466,311552.0783225,286911.866275973,20.7460684553786,22.6623015971829,21.3448574986331
"593",119024.102130622,302353.790107955,286468.725170768,20.7711877588189,22.4347187905877,21.4770618913725
"594",111236.833311212,256539.160296471,227702.235824844,22.1937064348315,23.8258074956438,22.9486842606437
"595",127561.030322565,315459.923126068,278264.848512074,20.1018059296227,22.4309984990126,20.9535574385885
"596",120258.388363266,300087.45271159,277205.386340702,21.3073173631499,23.0302055988066,22.1417976015985
"597",119084.665633775,325237.844411291,299406.306440504,19.6670722990237,21.5555431971856,20.3446637863228
"598",108830.212194364,287693.98258646,261494.121398555,20.5256863158864,22.2607456826651,21.2619815969861
"599",129886.383103771,313102.999493058,281423.77361476,20.0517114156563,22.364055912052,20.764243513635
"600",124561.864912784,285475.400661074,279219.836950822,20.814792921473,22.88149831703,21.3727864937528
"601",97511.7853669727,217306.524871875,194959.9783034,23.1523013860242,24.4963499236709,23.9168800315402
"602",103102.552342101,271892.445975736,241664.498744028,21.301686294695,22.8709270247285,22.1132390035526
"603",120274.797603221,277408.071067723,251038.596456263,21.5617479532145,23.3613946058812,22.3082841006557
"604",116812.364779078,293942.798674927,254995.419766124,21.1003384551568,22.8568405522416,22.1198371836939
"605",115809.022487411,318798.792809528,287047.828841774,19.9668623768891,21.6475109062011,21.1229666609563
"606",115729.195371186,263020.059551133,219519.032365907,22.079527119604,23.6450032499298,22.8650891407231
"607",107101.928559637,275167.666237253,251025.776441303,21.392146266016,23.1637757663013,22.0928955160302
"608",113003.569962588,299196.05147984,271247.030494851,20.6018858832269,22.2340833742713,21.488269647452
"609",112587.716640568,295061.589195704,265631.032919916,20.3886173326003,22.1483068404156,21.415476159005
"610",121878.248703192,297029.178425437,261911.920207312,21.5126114794831,23.2587739647454,22.2574297818553
"611",109735.225831308,275133.891417166,250068.153500801,21.5775656036135,23.0831222381736,22.2835773729934
"612",115933.79781482,259103.706876155,249523.021647015,21.6772710637709,23.5042951848385,22.2128107351313
"613",117263.376809123,280983.769854752,256237.508989689,21.547440572973,23.3727996954984,22.0415320227631
"614",115622.388682101,291679.578522236,279378.57850273,20.5246280963378,22.3531853263363,21.3150895914705
"615",124258.13979291,320152.403469774,302671.461506424,19.9009529952497,21.7540399117052,20.5819530390994
"616",115354.202401054,292723.092434683,251624.562352371,21.0490602893121,22.5753018347779,22.0136139796815
"617",114766.627271522,291796.852309728,260211.665975543,21.5993862212512,23.3359151225421,22.1637889038114
"618",113997.549359136,276349.770715547,274392.623288224,20.9469856844673,22.8152605999672,21.4995934931647
"619",116306.064191749,300199.255647959,254067.542797935,20.9108108206364,22.6973546494387,21.7261769425991
"620",115188.924931432,336148.01499405,302937.936078014,19.7685798172388,21.6998467776967,20.5876193394554
"621",94470.9423487212,240133.052703249,214506.143722794,22.0063197229756,23.5562414717088,22.7731532068826
"622",104562.896221836,232213.331956146,209988.289655073,22.1538353897505,23.7335093871041,22.9549733474925
"623",129120.940364924,316810.321526185,275692.054313924,20.4381352346046,22.4787642324374,21.3456473229488
"624",122128.735670476,307666.347177488,281747.872955728,20.3772450421761,22.0571748489674,21.1877532722232
"625",108800.275916363,274390.879543747,267368.515238128,20.281261407646,22.2430612846023,21.0606044160077
"626",110763.398792788,282608.240155267,245165.541475046,21.5950281931418,22.9602398265864,22.4496311761624
"627",125927.883108727,305070.472326933,263550.140025036,20.6322669740231,22.9054455697847,21.5574973999861
"628",122929.649126328,321505.959444398,297000.559585001,20.2295403915311,22.0825477467113,21.0178700263617
"629",108624.330555524,267450.723612688,243325.650349028,22.2229499825889,23.4582899282787,22.9080403317788
"630",112420.855785212,293187.354755257,253597.202193463,21.0484836811875,22.6345852324054,22.0424726644556
"631",114958.701578069,263189.563391384,225420.803169789,22.0499174690329,23.5565151086922,22.9836895010695
"632",112050.523973188,319464.124793133,293533.992788688,20.3278925055423,21.8345953431686,20.9904293225922
"633",115259.516798423,301982.947408698,304228.378531859,20.8619848624068,22.5879924038903,21.2953575156549
"634",128604.927287122,336465.01169123,333096.136122136,19.6548358745725,21.6520578929876,20.2901553328881
"635",124704.282641088,344395.717277524,328217.416135512,19.4659164888889,21.5492667350998,20.2309325350788
"636",114674.867562238,299309.321965515,266987.053639637,21.2957766919729,22.9124888210205,21.9944872796189
"637",127641.347167257,328739.127316808,301981.938873092,20.2883384423384,22.2028597832147,20.931507683884
"638",114691.651506386,277440.265637079,237664.05830504,21.9846754686049,23.7934626844614,22.6688220391745
"639",115427.309682456,284888.773856273,263808.065133123,20.6757922420365,22.8511567689725,21.4532163130264
"640",109848.405178251,286782.366365036,258303.291914156,21.7543304470701,23.307945996887,22.4951739552606
"641",116757.805979887,287751.9806941,263572.79615382,21.0825678992243,22.756889228366,21.8008629955038
"642",135199.065343852,345301.383954746,337204.457251612,19.7603217369139,21.8337600131353,20.3458539447193
"643",106484.608510991,261007.699797063,232401.759425211,22.2097622995322,23.6937529516897,23.0032715626514
"644",124394.279117205,283380.613782405,265063.261210712,21.2536406397169,23.0464991037891,22.1333219585984
"645",115833.335415544,291312.097814096,262001.474132393,20.8466928759466,22.2983765619602,21.7675972291746
"646",117168.876507901,286409.423040423,242232.673004444,21.4335415757426,23.4369363338609,22.0742829570139
"647",134838.609118172,324245.331159859,298439.361615211,20.2770534244033,22.2757784647045,21.0055538506492
"648",114559.159605303,286464.489229821,272209.529935169,21.1019668832241,22.7194723206329,21.8019879687356
"649",112261.079740153,282506.373693782,256208.234035822,20.7742613145088,22.6766969268249,21.6661545990771
"650",122740.584819623,310711.01907658,280196.525275131,20.385846668104,22.478329431449,21.2605880307544
"651",116459.524564323,305052.628861713,267803.798282142,20.8646471788677,22.7168742765466,21.7563820101391
"652",123929.930104241,298550.2287315,279013.383263045,20.6853849110438,22.6290388799923,21.1976392079022
"653",114307.902009145,306848.559435411,293515.729744808,19.945361829247,21.8213859065788,20.8172015823307
"654",121173.137029932,298196.097807989,283737.096679396,20.55217808318,22.5350353500061,21.3158865057008
"655",123302.469496145,324345.128320999,277644.895434749,20.5241468647538,22.4629186102535,21.339703253495
"656",122840.440839865,303391.369128113,276533.46747269,19.985252981808,22.0258766858174,20.9529921606405
"657",112304.092977714,316945.417608116,305433.974403785,19.8914245537696,21.6799998840919,20.6078517298228
"658",111556.08882625,289673.365476704,257957.026925342,21.824563138528,23.3730159437549,22.6162208489991
"659",113470.225708303,327703.591265788,306077.961065594,19.7331469312494,21.469483131864,20.6803987965276
"660",102038.991303166,242633.73058339,200736.67740984,22.7618417605889,24.0747293668887,23.6902582823799
"661",115098.372324236,303486.372338957,270523.248476982,20.8591372392561,22.631748897676,21.5818488085361
"662",118615.702780811,291985.812995051,278837.321291864,20.0675294243255,22.0680011192865,20.6267351605226
"663",112898.009670092,269979.281271145,243202.425438263,21.6975695434137,23.2157897713437,22.5433627554854
"664",101580.63203724,265657.934915634,235768.884410886,21.4441200610783,23.0779491395732,22.1183353126579
"665",122434.586267086,324148.42917956,305553.91740144,19.7717461871974,21.64979903912,20.672564843149
"666",104385.634267822,248831.718282962,223373.039669743,21.8694045536832,23.2298102176047,22.9132430305396
"667",112258.232101136,270239.350900576,251363.606648744,21.4092943489831,23.2542918056575,22.1203812198737
"668",105927.618651989,252658.732504829,218764.677914071,22.3213483868806,23.7736852018194,23.1529713701391
"669",111046.782736125,283010.993713355,268961.968459075,20.2901454091834,22.0396932390157,21.2402134950666
"670",137481.258713605,287107.845125184,266142.102783553,21.399143300628,23.3918371841747,22.0698872166674
"671",114032.343235873,273812.893941622,257056.886802922,21.2887398376639,22.8200505027013,21.8306904684306
"672",115893.65180375,283387.227860187,269468.86762296,21.7383652994947,23.1959720379933,22.32901467261
"673",121588.471709827,332966.058358656,301748.217870039,19.9573205528972,21.7884468137878,20.7720403968491
"674",98304.8643517135,228190.580548932,188866.732649826,22.6152554562853,23.8806635939895,23.4616406848537
"675",97006.2873420511,281779.240226708,263177.934380347,20.7885448113802,22.389538691242,21.6618569407466
"676",112647.214763017,274381.557848884,261208.226213266,20.5725166639331,22.6396549995939,21.2571383957544
"677",115594.856947032,280290.20366653,259114.195556927,21.2888533185696,23.1069518793435,22.239127968609
"678",112991.50450769,298002.055193346,277970.732810258,20.4293311205921,21.9346929905559,21.2906963563683
"679",99795.706785443,251114.150304564,237178.262555761,22.0170593557752,23.5740920803411,22.5493611417737
"680",115074.781621943,282224.150513602,265082.032865279,21.0225313325143,22.8510670247249,21.6489024602757
"681",104408.39743954,277742.17157946,243494.905766152,21.3386223914055,22.8983157883482,22.1251056335565
"682",113555.584599938,286388.098674823,266137.549385582,20.4597478869472,22.3679535174646,21.3387638659886
"683",114123.138332958,333950.763058571,292846.982493092,19.1624343135311,21.1708315138367,20.1303207690783
"684",111862.097827267,278336.349881945,237341.099751351,20.7948798395108,22.5278977898161,21.9206514956633
"685",108238.063737446,308903.073658326,269477.339013724,20.8294738457806,22.722610334452,21.6014278802348
"686",119203.441095447,283058.982261576,271803.713789842,20.5325061770132,22.3953687522491,21.2029970269772
"687",135402.513526168,316368.888704682,296253.496254186,20.7826066310377,22.437640308715,21.5387241805748
"688",104858.069209799,280089.004474159,252578.188147843,20.9354307066179,22.5431986895529,21.7033656783215
"689",117384.447721917,303502.449544149,266365.041651623,20.21490846326,21.95000886476,21.1727446938651
"690",124253.439170653,335389.716392666,303179.15730534,19.7193620331192,21.6361379919099,20.4804962197838
"691",103815.23739889,246954.915045843,214776.101953894,21.9020758152867,23.6728357885158,22.6577292069773
"692",122257.568752529,348756.507264473,307174.140320941,19.4693081108859,21.6747657966794,20.2592274812931
"693",107520.5360575,261063.633669883,234355.649402448,21.819912958514,23.3962250283251,22.585479574069
"694",116632.667982406,273722.468789097,254423.112101819,22.2450232133685,23.8702012573382,22.7450290806229
"695",111994.353383697,276532.726911083,251083.943447676,20.9295440874472,22.8512716358682,21.5845763024229
"696",110158.613135711,266874.238328267,247242.619472747,21.6448750382301,23.3171873649006,22.3609451224968
"697",103450.166251265,260823.394453371,256844.095208846,21.7217113038651,23.2369083883531,22.2238041618617
"698",124061.270748264,284174.660458504,274171.693677482,21.6955529074805,23.4104556103814,22.0146223743837
"699",107774.723684439,240529.812159793,216651.325192738,21.9218037682402,23.371082067758,22.595659835511
"700",109885.131655127,250857.324781736,238479.807074103,22.3100903063116,23.6679193724964,22.9521397826708
"701",121752.873517512,293551.919917976,245235.882002345,21.2894159996323,23.091347054976,22.1478256938713
"702",118514.258218486,275105.587268817,246505.598068464,21.6970192194561,23.4604613478657,22.4847033424057
"703",108942.243840514,260909.327784961,248272.936489556,21.7949842577751,23.5021542312901,22.4309911405017
"704",116448.577653181,307746.611296743,286145.182804912,20.9881203537839,22.4157446413678,21.7131997618338
"705",111720.677073277,287037.680750977,263311.98262845,21.1168507380529,22.9692820023273,21.827605726171
"706",123778.768158349,294538.417027499,275844.843692059,20.89778765459,22.8052795840696,21.617857641222
"707",107170.216979701,253057.653385094,241707.180076525,21.6728223438732,23.2768438905683,22.4476839846338
"708",128189.493873537,333216.735796212,301839.726217278,20.4620934732163,22.2993020811483,21.1131753633765
"709",109286.06168039,286523.10412239,273041.359056841,20.8551219901442,22.8046347382288,21.3689590109991
"710",111230.899831452,272999.047848401,247797.882156317,21.1591672988737,22.9739607584505,22.1142941978287
"711",106873.535266975,283536.274573922,244173.740617208,20.6299595274784,22.2084585294584,21.7682405860993
"712",102348.644472424,236786.347338393,224674.908839,22.4177659281513,23.6760906271353,23.0504876893678
"713",106552.239470744,290082.021591161,263609.569011681,21.0700443807977,22.5455551983781,21.711911356397
"714",105725.751199735,276080.97344981,237527.412577356,21.7661637169727,23.5756325878054,22.4852444070841
"715",105461.797790862,259052.525788791,227032.5869002,21.9364661948796,23.1268657433437,22.8599560846552
"716",107568.813013821,287070.770334926,266957.774829266,21.2187599124414,22.9605018326155,21.960404699032
"717",100660.99989924,251914.632893439,232055.902280051,21.4540048352147,22.9766656957943,22.3619890521324
"718",100074.165941292,234635.107545992,206972.461832564,21.6951714181936,23.405793818106,22.6055230631243
"719",115646.24544888,288032.521275289,263054.660819262,20.497389766194,22.3077682437223,21.4139302398029
"720",105361.013572894,252039.182831094,221420.648537417,21.7840065514352,23.4891358709575,22.7674154561774
"721",113381.900477201,264261.183058409,235999.987923699,20.9745815710666,22.5732063975801,21.7771726574156
"722",114054.882657548,273288.388284984,249856.551269051,20.6498397139946,22.2612447321021,21.557546693447
"723",103788.458311514,261137.810586207,223501.296454214,21.8045608954642,23.4766364115497,22.7083369238542
"724",126859.834532868,336387.581840435,293641.104226772,19.5293862631037,21.1649208504047,20.6020866086841
"725",136212.880268047,338892.72164724,293156.07916476,19.6250368075044,21.6393757216044,20.797614134779
"726",113320.070093088,285518.941449314,250280.709811533,21.7044721093431,23.377308809333,22.4854515599114
"727",107676.34789079,282339.317437671,257066.857047097,21.0498807363824,22.6989165237701,21.8987157619941
"728",121087.194502375,297176.366582306,270375.364706629,21.0207212505123,22.9881891156799,21.8423141681085
"729",104233.716249005,216391.320729982,200112.776625832,22.9517936731557,24.3771413660696,23.4235833462316
"730",107860.979775366,243428.71646994,218480.656184465,21.9374859139876,23.4845241447082,22.7119633754157
"731",123010.893820389,374100.494905214,324072.41187138,18.7051243589505,20.4457653041604,19.8209102708072
"732",124257.013015501,313228.306739928,292321.883765059,20.2030297004143,22.3053994096324,20.7973041031219
"733",117126.502619823,285972.580040756,248601.079580174,21.0150007547732,22.8525036398866,21.9371795250577
"734",112057.428754825,295635.477266678,263806.450369197,21.1949973985755,22.7876128770739,22.1019383522834
"735",98126.9553112924,234344.667938875,215160.951269451,22.230172147169,23.663230046246,22.8767124642968
"736",109882.513843064,291348.459141461,267765.649964625,21.0732119089012,22.7924395636831,21.7875232276816
"737",106534.926207683,251760.68557446,221537.512950256,22.9674458331111,24.3496069431807,23.560688010384
"738",115296.360690855,290285.601726734,246909.778076035,21.4663546115961,23.0170139081255,22.5402995201857
"739",120742.256214016,279072.646838193,248125.502582079,21.3962295033911,23.2603517522501,22.1547299023645
"740",129589.196930217,331921.987924753,299203.646926244,20.4806028971217,22.6595841770569,21.0389698128425
"741",107168.263094959,272861.820385987,237292.409118903,22.0105652515965,23.6696188352771,22.7205059416453
"742",116325.876100923,279217.925069693,248214.934461038,21.7236193889566,23.5091122561879,22.3448933803733
"743",109159.539041306,233445.63934635,194749.513882535,22.5495930878638,24.0336584174659,23.3847874671294
"744",113528.647710027,290890.711612432,280236.363745297,20.413815698876,22.1717327173697,21.1821611463325
"745",115438.552268079,307860.329525902,270497.401704957,21.0342193411506,22.6828753828245,21.9396255928839
"746",97992.479791354,257970.666425721,217920.704382794,22.3973505951734,23.9254303588464,23.0871206838646
"747",101265.949022255,272020.629835803,237421.710216703,21.0822754675121,22.6815137176334,22.0966028563752
"748",117059.045744435,314919.60273477,287029.057155638,19.8925969099383,21.750028798401,20.6897197364945
"749",121752.874554868,282808.94861943,250956.663459428,21.4044725083759,23.0579322469091,22.1965511464155
"750",113109.930523419,331191.914439413,299376.42926087,20.1674798920972,21.9159194519562,20.6970656075585
"751",119833.389347335,283559.617827107,239921.024087946,22.0797533581569,23.637150386787,22.9688946068053
"752",107267.269868717,263579.256956881,226332.836194602,21.6750130355112,23.215276790336,22.4702606422496
"753",116815.006415362,287357.658315977,255926.599539351,21.9223970785582,23.5452058537342,22.6274774179483
"754",105013.33966332,236307.198292143,217850.971264469,21.5088774817164,23.1437236924173,22.3593905651053
"755",103590.357065469,282128.455617359,267861.023534864,21.1550761465939,22.8802817859453,21.7518381808722
"756",114940.919919364,285210.547559409,238101.34649411,21.5098709133852,23.3183214419662,22.3604372239074
"757",128140.535654796,323713.198643374,284744.28627455,20.8050363477268,22.7306392438912,21.6102365505368
"758",107408.984817349,256803.228295204,224324.351365941,21.8505371049076,23.2594054672852,22.4932629524469
"759",111319.102880121,323049.418115958,317015.527442796,19.8070740923104,21.7848532152977,20.3861276266753
"760",123618.557209729,298717.77892696,273317.612402889,21.2948134200236,23.1099315109546,21.8211132347861
"761",129731.111515948,300318.443582107,258600.489401154,21.4909242859192,23.345354493021,22.3339380180681
"762",126690.930402441,325932.317121347,281177.305120317,20.7656564745605,22.3665534616845,21.6150599929158
"763",116564.053590869,312938.694355809,274115.419126014,19.9609657897105,21.9645401591115,21.0368973102227
"764",104408.117811124,273043.825760546,244244.123235742,21.5041187984445,23.3346919255557,22.4889839211057
"765",110530.284553929,264626.751931896,237640.600007862,22.2411827962655,23.7879392637219,23.0119745129326
"766",132808.44428763,321279.184842761,304561.721304645,20.1144563101122,21.8657198702112,20.9349042098975
"767",115141.722901295,294773.822041965,262640.665124959,21.3189539339938,23.0490741489425,22.0430570796192
"768",125300.154056537,332031.175389897,304672.990236165,20.3072336710662,22.1761649838577,21.1955489947268
"769",114029.206561196,313374.972270527,300813.256583401,20.2205726735666,22.0589141373903,20.9637017209898
"770",107700.284831976,249932.334005181,240183.609382531,22.0756449495739,23.7401305397806,22.5173725160937
"771",107408.763251922,262956.039704482,242834.993338991,21.575080150277,23.1355204652535,22.2680753951023
"772",111012.474905421,289213.106243324,262977.506263126,21.0821339062265,22.6625986268697,22.0010766563974
"773",112028.448978426,262344.834665841,227111.066252981,22.0653758477537,23.816296683864,22.8679683286185
"774",111759.464914896,254314.332566296,251993.931598874,22.3381357865606,23.8304989682255,22.7484579970875
"775",103823.709872604,260197.403584251,217394.482684848,21.8367119472867,23.344037322133,22.7212735188743
"776",107883.103220172,255875.474284365,217249.201872801,22.0151202070588,23.6533986113814,23.0683363921001
"777",117536.107227769,268074.885059265,237203.800669459,21.8196344773669,23.3465969492742,22.741998310678
"778",123057.126335931,323798.810241909,296034.11027456,19.7376729123539,21.6940166396388,20.3559921066041
"779",124151.738307306,335526.571053306,295547.997805625,20.3763050581853,22.4386307250174,20.8328992413375
"780",111229.946577798,293923.090441633,273771.815686185,20.6798696006475,22.2422711882919,21.5196821827241
"781",119138.749857026,293617.581452449,261537.358152187,20.862430949448,22.5916530708123,21.6990995194897
"782",124497.953208831,330663.77770613,296915.714585326,19.1303033276373,21.2656013339416,20.0087749512711
"783",130432.908415751,300295.932812086,261525.578142526,21.1132342776842,23.1017188767067,22.1063737991312
"784",108449.646655505,282425.652526726,259074.086173216,21.2658765844843,23.0375063801259,21.898927322295
"785",115422.164326152,297319.838089548,272989.621715295,20.2150495135032,21.9236689258136,21.1388003729777
"786",122014.474403651,303950.498774921,280061.771532017,20.1408817652697,22.1448267091515,20.9457418866531
"787",112035.102119329,303981.785151356,272013.193139509,21.4182189136332,22.9968321702453,22.066879248426
"788",119772.609798269,283344.522579325,263730.289156717,20.7064444424167,22.7744960183719,21.293515260968
"789",115996.191442444,298950.029100788,275909.132258027,20.8237050184232,22.4619988335944,21.5727987624889
"790",108521.007181702,299431.695773191,269101.956239417,21.0295226382109,22.7161389598589,21.7192202080391
"791",104687.657404241,244545.553185433,216362.42259851,22.1309005290716,23.4766699979192,23.1486422867259
"792",113697.194093183,317327.064080357,293399.815798865,20.888259728663,22.6401979488944,21.4971837385201
"793",109308.14963796,251835.706136415,225803.014810643,21.3438635251828,22.9999121761312,22.2284129689309
"794",131700.90970415,355452.548936476,318083.852196868,19.5150094300281,21.410840347664,20.518608953487
"795",114789.256657869,290172.267500316,255128.759822352,20.6855699074247,22.6607223449277,21.5979399056866
"796",123144.91782881,321312.321628656,293676.322000294,19.8967026182192,21.9126354321015,20.6855649284238
"797",123217.293196092,329668.952645109,292133.14558824,19.8866186291932,21.8532325969076,20.8319339875468
"798",102931.020204873,256601.72709182,237036.141244196,21.959440903675,23.2420951170898,22.9666857851616
"799",111768.067792295,247686.460142183,210070.741665487,21.8754996083057,23.5276094707933,22.7607670016069
"800",106655.139428188,269520.369078149,238832.704171935,21.3531715192694,22.8639156989812,22.1798120613992
"801",126902.061929459,300053.665608361,285523.823171335,21.2750134082766,23.1383508353913,21.7379592973731
"802",120893.36472314,301391.135131154,273860.997166406,20.8056667789434,22.3130021476578,21.805885736716
"803",96014.4634167848,215922.391556911,194759.846489722,23.0220643269813,24.3776052659012,23.7820850952213
"804",105141.987500587,278174.195798488,252911.209378593,20.7644139955596,22.1430011349495,21.7772132151731
"805",106947.901606199,254251.566210733,234794.36704425,21.5849359592838,23.2143902970165,22.4811507057487
"806",117921.678887564,274825.847383268,248923.215534905,21.5141475090732,23.309352014057,22.2942432114215
"807",113639.789754097,282373.466323848,240216.694082818,21.1013347431954,22.718898131951,22.0873559462641
"808",128821.872988639,332366.588315374,298635.986383088,20.0569640148774,22.015261000431,20.8884380142302
"809",116399.883125044,266042.268275767,249176.159083469,21.5089559055465,23.1347811183558,22.1946767697459
"810",104979.881623677,259326.673392781,242785.405129085,21.7048385670852,23.4688920165295,22.3757253406292
"811",116082.906166373,318152.297088141,282639.89594219,20.3974852914607,22.3275161595373,21.2577770475864
"812",128600.812584039,342819.528787174,303115.850858274,19.1668903771042,21.2702691617647,20.24957818211
"813",110467.5755388,254056.093759988,231713.89582269,22.1021987833013,23.8068105730999,22.9252683724949
"814",102712.386923474,242571.085541219,205144.112506557,22.7028472239536,23.9869238902798,23.7362924615688
"815",116178.172757298,286086.918427491,246331.739989229,21.5384760588515,23.2591070258887,22.3233577856165
"816",123316.429481286,300964.482633173,269210.632470426,20.7943222104863,22.4613402998377,21.7335757243455
"817",102312.27933205,221654.403142677,214271.933371603,22.42592330071,23.9036765029811,23.1081613594646
"818",115417.903357144,271822.62839005,243617.185254622,21.2140876778895,22.9591584259,22.1321742378953
"819",110697.629852362,270868.759328025,253048.077321164,21.4059216553416,23.1548813688392,22.1702383680996
"820",115172.618089899,301684.577563296,278087.29944294,20.2177116459285,21.998492104026,20.9617317061123
"821",122790.399684511,336846.634273957,288244.770158364,19.9442666242914,21.5987750564256,20.9079723818759
"822",132081.451198434,337793.683327799,297765.800956518,19.8160595851535,22.0242380392182,20.6695961480408
"823",120614.122557532,303988.20522302,286535.75537182,21.0461159004724,22.669783465083,21.7394032778724
"824",108933.161362938,300231.14867306,262363.740779812,21.2031579036409,22.9526426562438,22.0306795238947
"825",114036.460782126,264416.46816578,239254.394817745,21.9198315784187,23.6084881247063,22.5985012717625
"826",110635.308092936,305525.795034435,272120.91376036,20.4767696258115,22.3550135429579,21.1431289594017
"827",107666.860561754,275243.702862438,246417.099053902,21.2646223495212,22.9398649135238,22.2537190929972
"828",106188.786297198,303281.959557515,272883.998653245,20.1515838009442,21.7756736565782,21.2876314969717
"829",120936.715693982,296817.826998215,274175.616480513,20.9771110164149,22.8130598651723,21.5351654826982
"830",99859.1959514239,243894.971341149,208484.325934812,22.1580504685598,23.82876161577,23.161642831371
"831",124201.543233695,320479.109322274,301652.035600703,19.6245789844694,21.5200092285747,20.4707418606077
"832",116253.79522108,296648.021450463,261140.85923574,21.2413665954073,22.9171022643724,22.0819615785704
"833",112585.218016871,313941.087166513,275458.512223001,20.7931029424928,22.40390217042,21.4823328369743
"834",121099.02174658,324903.99211084,288060.00594376,20.1130871706617,21.6422973421942,21.2844561898843
"835",113139.64830433,280702.376691218,255489.83063465,20.6676655996595,22.3090141012488,21.3322518175503
"836",127040.860403421,347617.317412158,303723.879629335,19.9709243244358,21.6368748443078,20.9050664988061
"837",117038.863913467,303572.598863955,279791.432325395,20.5835746421788,22.183320384688,21.4973997233461
"838",105354.567802578,243860.321024189,215335.603407463,22.2250920051608,23.8305264071847,23.1328738081465
"839",105367.623184984,265358.496714507,251415.268620941,21.3620733858466,22.8862376122238,22.2429585069417
"840",111737.134974344,270537.236466574,245161.068187686,21.5889389087821,23.318146251085,22.213304829219
"841",99539.8276135489,269786.486676872,235827.364515279,21.1801285575631,22.8079498359296,22.0929487753489
"842",115198.569936968,312076.247597109,279112.531460242,21.0603148157143,22.8369510675521,21.8413172690833
"843",108559.061513517,253212.576479388,227009.270759955,22.1605364111935,23.7748451007081,22.7962436447958
"844",123481.620881395,334668.493929774,326274.462630702,20.37119948592,22.0993114690289,20.8997408227536
"845",112785.23435448,260178.372293675,237927.646165103,21.407207952585,23.0626351015974,22.0478575307481
"846",108129.71765121,281903.785492469,267151.203681247,20.7835133087671,22.5490595120395,21.3790161476418
"847",117328.605449495,285627.500433964,259335.828411762,21.3503817930875,23.0167881652054,21.9350984953585
"848",113782.329118951,300001.478720677,263849.352448176,21.1603592992503,22.7862253971049,21.940327168536
"849",128488.771226729,326192.981840333,295835.792498299,20.4005000763223,22.0622978110856,20.9395249493722
"850",122374.1540568,285447.823290517,250221.248603064,21.1792921246377,23.0220499068377,22.1476135914157
"851",111207.768661647,276178.578634497,243878.38808449,20.8726523395659,22.6117587855264,21.8529972139313
"852",99194.6616003793,232817.551978768,210107.075239423,22.1490162291347,23.6292984502233,22.9383984809331
"853",110675.612300063,285761.458766328,261526.643886545,20.9012108652547,22.4790657395589,21.694553091625
"854",123557.999236234,334316.244463327,308443.342755854,20.0533592727974,21.8005437637695,20.8115073852305
"855",104722.21941181,248812.335891936,215377.006966602,21.8484467126812,23.5335079528018,22.836814083682
"856",107522.267979406,270090.713221299,235080.562552264,21.2003349160111,23.0306801266597,22.3196005367923
"857",108604.505967621,274871.487796028,268565.997103849,21.0313179766498,23.0143483875396,21.5844743262456
"858",127353.629878145,332545.104320052,318414.742201621,19.9013302255774,21.8889780184636,20.299026115442
"859",113153.196417351,287681.161882187,253476.987173309,21.688742907483,23.3855400614812,22.526319959628
"860",113198.613329145,283701.185447197,251785.252568935,21.4370605067215,23.2474171636434,22.19151968983
"861",107430.815247806,277223.556113631,254142.125136796,21.3396135917163,22.9514408861867,22.028788561563
"862",113712.908259249,301228.155518881,287761.045792354,20.1063922176176,22.137916836836,20.8954786849409
"863",112598.698051075,284287.696977133,271502.12303892,21.5262597282331,23.3673295638685,21.891101148107
"864",112188.556913793,271436.363010673,247520.746585767,21.9938831560714,23.5548864781189,22.7283750841252
"865",111452.71724914,275137.206184369,247302.036416739,21.6490731370199,23.0451135393714,22.6636228335075
"866",113437.456485664,263431.681508855,261356.81333933,20.6192892388183,22.5154914689681,21.2315164036598
"867",124909.420343869,298718.380139769,261663.486700133,21.2039977843722,22.9617481955517,22.0131752131188
"868",118940.231956832,307158.664938378,267439.773118224,21.3431991016808,22.8382762706555,22.2820117888749
"869",120388.458781039,299411.942781923,272170.166453541,20.4099802094763,22.3885891425009,21.2891215097594
